date,agend_item_nr,party,speaker,speech_nr,sent_nr,sentence_id,uid,split_
2018-07-09,13,Lab,Afzal Khan,108857,1,108857-01,66160af9608853e0a3898c7fd25620c0,both
2018-07-24,15,Lab,Ian Austin,110363,3,110363-03,e1d9b642297e963ad60f55ea6e673eaa,both
2018-12-06,1,Lab,Barry Sheerman,116845,3,116845-03,7fd7078c7f987d884dd9a8884b60c91c,both
2018-07-23,19,Lab,Mohammad Yasin,110208,1,110208-01,df2a5a05f65976a35cb76201ad1a4d5e,both
2018-03-08,14,Lab,Barry Sheerman,99477,2,099477-02,128bee8d50bf459f898f790c1c36e33c,both
2018-07-09,15,Lab,Graham P Jones,108869,1,108869-01,b05eff39fd204309279de098d15b5616,both
2018-12-03,11,Lab,Marsha De Cordova,116513,3,116513-03,3e6d4ea1e859ea37b1cbf3590c2ded6c,both
2018-10-16,5,Lab,Barry Gardiner,112265,4,112265-04,93229a054a2d53098e5d5fdf8d1a9ad9,both
2018-01-09,6,Lab,Rupa Huq,94650,1,094650-01,89c1867ebf944fbf0776c4f74caf0a2a,both
2018-05-10,9,Lab,Cat Smith,103770,2,103770-02,2e68b8147a9577931d2e6d156ed86b1f,both
2018-03-08,13,Lab,Bridget Phillipson,99472,1,099472-01,28251715e4ceec43f01b69d2249f26ad,both
2018-01-15,14,Lab,Paul Sweeney,95208,1,095208-01,891580cef0806bbbadbe8d647820a56c,both
2018-03-07,7,Lab,Ged Killen,99252,3,099252-03,ac4e96b608bcc1f4570bf680a96143e6,both
2018-07-16,15,Lab,Chris Elmore,109536,1,109536-01,1ce5e5fd7d0c54eff0988d76dbdd5723,smarie
2018-12-04,3,Lab,Helen Goodman,116568,1,116568-01,282ca97a4fe16adce1dbc94249e537db,sjasmin
2018-12-06,8,Lab,Paul Blomfield,116908,3,116908-03,5a7c3f214fc8e6af1ac792c0916e30f8,smarie
2018-12-20,5,Lab,Judith Cummins,118136,3,118136-03,8723bdde675188454d29b6cef0efe217,sjasmin
2018-01-23,7,Lab,Tony Lloyd,96007,2,096007-02,057e9ee356db3e51dee1b1ec8c2c4939,smarie
2018-09-05,8,Lab,Tulip Siddiq,110660,3,110660-03,0c2167269299f5f80dbd0019c835cff7,sjasmin
2018-09-06,4,Lab,Tom Watson,110780,3,110780-03,275eed82af7ed0eaadc1a5ae2b8d1641,smarie
2018-02-08,2,Lab,Stephen Timms,97502,2,097502-02,5649e1571341c05c42d4a2551909d952,sjasmin
2018-01-15,2,Lab,Stephen Hepburn,95103,1,095103-01,97f50cdc55c46d4ef53ff9a1e8153d71,smarie
2018-02-05,2,Lab,Jack Dromey,97049,4,097049-04,3740f3cae47c4fee39131d104c250a05,sjasmin
2018-10-18,6,Lab,Steve Pound,112581,1,112581-01,70588514d1e7df983e58523dd095cd91,smarie
2018-10-25,15,Lab,Afzal Khan,113300,1,113300-01,df2fcad032accec91e78b3370f5ef42f,sjasmin
2018-06-12,6,Lab,Barry Gardiner,106213,2,106213-02,7ec3e94e2e66e012827da0daaaa723a4,smarie
2018-02-05,10,Lab,Stephen Timms,97119,1,097119-01,00fc8576df715d05dcb0cde70b559cd9,sjasmin
2018-09-11,8,Lab,Anneliese Dodds,111161,1,111161-01,a2ea0049d1b2f1e9d1a338611d123f43,smarie
2018-04-18,8,Lab,Jeremy Corbyn,101871,1,101871-01,5ca8e728cabdac60096304fe0eb02ba6,sjasmin
2018-05-10,29,Lab,Stephen Doughty,103894,20,103894-20,5821c1fcab55369ce942109c32f633b2,smarie
2018-07-04,8,Lab,Chuka Umunna,108543,7,108543-07,63a670709025a73d9ed2566b62027df7,sjasmin
2018-09-06,5,Lab,Bambos Charalambous,110787,2,110787-02,09abdd604a97358520a4ba6053de8619,smarie
2018-04-24,19,Lab,Richard Burgon,102411,4,102411-04,b75749445887e1bacffa4295e8be67cc,sjasmin
2018-02-28,8,Lab,Liz Kendall,98637,2,098637-02,5d86a63229703b99558e9e99edccb5ba,smarie
2018-12-05,7,Lab,Jeremy Corbyn,116769,5,116769-05,c6441ad23cfeb0b12bec47c60323f730,sjasmin
2018-02-27,5,Lab,Alison McGovern,98390,2,098390-02,549bd8bfcf05eb2964bfcf5f8af04d15,smarie
2018-07-11,7,Lab,Emily Thornberry,109164,5,109164-05,d996127f4bf983f6c081ffec2a07a858,sjasmin
2018-02-20,13,Lab,Helen Goodman,97775,3,097775-03,11b09f1717bdb5cf142d2996d84eb384,smarie
2018-07-03,15,Lab,Gareth R Thomas,108367,2,108367-02,8de85afae8abdb4964989e1f4588c346,sjasmin
2018-07-05,3,Lab,Ruth Cadbury,108571,1,108571-01,d9b42c4221b65996cd17680846f0d856,smarie
2018-12-03,5,Lab,Bridget Phillipson,116416,2,116416-02,3693bb29094f768a78c95057373cb586,sjasmin
2018-01-18,9,Lab,Rachael Maskell,95654,2,095654-02,75e6ae1d9b2bd5ce4846fdbb246d9477,smarie
2018-05-08,5,Lab,Luciana Berger,103435,1,103435-01,bd6a105b6ce27d8f552e423f520a0b9b,sjasmin
2018-05-03,2,LibDem,Jamie Stone,103256,5,103256-05,bb4bafa1f3a90757c3bcabc809169f77,both
2018-07-09,19,LibDem,Tom Brake,108897,2,108897-02,df09af5a9854e938ed64a46038015292,both
2018-02-26,12,LibDem,Jo Swinson,98268,3,098268-03,52cd1f78a7c9ee9e37cba1a53903f3d8,both
2018-10-10,6,LibDem,Alistair Carmichael,111840,2,111840-02,3cba84ba1f50c1613664f715452b4515,both
2018-03-06,3,LibDem,Edward Davey,99022,1,099022-01,4af5f901f7b0912f0b4a8ad23dad930b,both
2018-12-06,5,LibDem,Vincent Cable,116888,2,116888-02,597e2ce333ba3cfcd14b397ef7a44a95,both
2018-12-18,9,LibDem,Wera Hobhouse,117852,2,117852-02,5341df05bf12c2f8cbc6ec024b3ed068,both
2018-12-20,1,LibDem,Tom Brake,118090,1,118090-01,208804701eb8dff9ba44540e197f04d0,both
2018-04-19,17,LibDem,Jamie Stone,102047,1,102047-01,1bdf1bdae42f95d899f86294d5b39a43,both
2018-11-21,3,LibDem,Layla Moran,115456,2,115456-02,d7bf3bdb0b11779e065a5203edfddb8f,both
2018-03-27,6,LibDem,Jo Swinson,101015,3,101015-03,cc75e4b64301c3c994fa060adb52d731,both
2018-09-13,11,LibDem,Wera Hobhouse,111513,1,111513-01,4ccc8e3aaac3851939ed132b7d10d7fd,both
2018-09-13,7,LibDem,Christine Jardine,111467,1,111467-01,dbb90404652988bbc119d51e33a96f98,both
2018-05-14,4,LibDem,Layla Moran,103973,4,103973-04,a463105cda2b694c0b09531db2b42181,both
2018-10-18,3,LibDem,Tim Farron,112555,3,112555-03,00110165d29ec5466148314f34657da8,both
2018-09-04,10,LibDem,Tom Brake,110512,2,110512-02,14a54b5fa41aeabbb6babf102f2cd192,smarie
2018-10-24,8,LibDem,Vincent Cable,113165,2,113165-02,90a21a54ec18d68f602f775db91093f9,sjasmin
2018-09-11,8,LibDem,Jo Swinson,111155,1,111155-01,dd2086131e22d907fbc9bdff18b1ab3c,smarie
2018-09-11,8,LibDem,Jo Swinson,111157,3,111157-03,a78cc87b12cd716906b4c995a2bdad22,sjasmin
2018-03-13,12,LibDem,Layla Moran,99780,2,099780-02,b8e25641a364d57db70cef201346eee5,smarie
2018-01-25,12,LibDem,Tom Brake,96361,1,096361-01,4302bcf94670790953def6266399acf9,sjasmin
2018-11-14,8,LibDem,Tom Brake,114901,2,114901-02,4ae8cc7269303cae753f15c79438604b,smarie
2018-02-26,6,LibDem,Tim Farron,98224,1,098224-01,e4f00186ea92f99752719351cf879112,sjasmin
2018-11-29,11,LibDem,Tom Brake,116328,2,116328-02,a3f92b193055a1a6e572ac34efe9f729,smarie
2018-03-14,8,LibDem,Vincent Cable,99950,1,099950-01,f027d00a165ef529af4f397e633af855,sjasmin
2018-06-06,6,LibDem,Alistair Carmichael,105697,2,105697-02,c610741e21b1ee6e16dd4cb8fd42f47f,smarie
2018-11-12,4,LibDem,Layla Moran,114454,1,114454-01,12631a6170e206ab5921db88ca9b1d39,sjasmin
2018-01-25,17,LibDem,Tom Brake,96392,1,096392-01,9e9d98f5cbe7f71ed1a91a2502abaaaf,smarie
2018-05-08,2,LibDem,Vincent Cable,103396,1,103396-01,5a41d85692ee7c2e4537c4d4dbb924d8,sjasmin
2018-09-13,9,LibDem,Jo Swinson,111490,1,111490-01,36ab49c32ae69ca3f4d37d7e3c51b946,smarie
2018-01-23,12,LibDem,Layla Moran,96065,1,096065-01,27e5203fd2a44caad3708e210fc072d1,sjasmin
2018-12-20,13,LibDem,Wera Hobhouse,118235,1,118235-01,c7b6b2b05e8ecf2d0e3204756f4a418f,smarie
2018-03-05,1,LibDem,Jo Swinson,98833,2,098833-02,73f2c88f634acec16b038f097ab33da2,sjasmin
2018-07-16,1,LibDem,Tim Farron,109382,1,109382-01,bf5275e2911913953ca41b8ee639c093,smarie
2018-05-16,4,LibDem,Jamie Stone,104294,5,104294-05,1948257392e212e006650d8116b935bd,sjasmin
2018-09-13,7,LibDem,Christine Jardine,111467,3,111467-03,948407615a5049492d0d81ad4fdcb857,smarie
2018-05-14,14,LibDem,Wera Hobhouse,104086,2,104086-02,79f52251ff5e47d48c84515808f9e65f,sjasmin
2018-03-07,2,LibDem,Jamie Stone,99203,3,099203-03,d18f17a6b552558adcff55c25b3909f9,smarie
2018-06-04,7,LibDem,Edward Davey,105327,2,105327-02,37a96804db5a1220b6a8bdb9f0c255ef,sjasmin
2018-07-04,7,LibDem,Alistair Carmichael,108468,1,108468-01,08428acc03fb25ebd08dad84b5f6eefd,smarie
2018-03-20,1,LibDem,Vincent Cable,100294,1,100294-01,7cc2fa6b682b2bd5ac0136175255aab7,sjasmin
2018-01-15,12,LibDem,Jo Swinson,95198,4,095198-04,2a701ee5a7e2f42ea89c7dca5d684516,smarie
2018-11-22,3,LibDem,Tom Brake,115578,2,115578-02,a83b7f02b2e0cb5dcb1e6f2c4e094a34,sjasmin
2018-11-12,4,LibDem,Layla Moran,114454,4,114454-04,532aa24caec8afdb56de791095afdb64,smarie
2018-02-26,5,LibDem,Edward Davey,98212,1,098212-01,5407d6af2040ef1e260badb149bb7e9a,sjasmin
2018-05-10,29,SNP,Brendan O'Hara,103908,4,103908-04,8bbaa0eb32c682294a35272e7c9c6f5e,both
2018-03-26,5,SNP,Stewart McDonald,100834,5,100834-05,aca7ccece7c268b2a6e2a9aa1cddba51,both
2018-07-05,18,SNP,Gavin Newlands,108698,1,108698-01,1311b4ae1f8e75ec0163eeb8149453ac,both
2018-05-10,29,SNP,Alison Thewliss,103905,14,103905-14,511ec63b3d77c939417e64c20fe2768c,both
2018-07-17,2,SNP,Martyn Day,109556,2,109556-02,2fb36aa40c683e25ee458f6799f9d587,both
2018-11-29,5,SNP,Alan Brown,116247,2,116247-02,f5b459d0363a8008eeb8889c4fb5bcee,both
2018-10-17,1,SNP,Tommy Sheppard,112415,2,112415-02,24eecfca7cb4b6fee0d31fa0dff73875,both
2018-09-12,8,SNP,Ian Blackford,111340,8,111340-08,392f91a9603a53725d0ff7c263c70994,both
2018-01-30,13,SNP,Ronnie Cowan,96691,2,096691-02,a1f2fb4967238519899eebb1504f3313,both
2018-07-18,4,SNP,Tommy Sheppard,109750,2,109750-02,da0ca150d2a37e04f8c658181f26e013,both
2018-10-30,8,SNP,Philippa Whitford,113578,4,113578-04,45aa08bc1c2665cdc1c7e98ada7af8be,both
2018-12-19,5,SNP,Angela Crawley,117984,1,117984-01,41c73d28894ea2a67e4117801df5a204,both
2018-12-06,3,SNP,Martyn Day,116864,2,116864-02,8390cc0fa385fe00ae765b2359843840,both
2018-02-28,1,SNP,David Linden,98508,2,098508-02,0922125cfedd45f480971d2bcf495679,both
2018-05-10,29,SNP,Stewart McDonald,103888,40,103888-40,7503b2d5b27c26e6d2d0f9033152c7b9,both
2018-07-18,9,SNP,Alison Thewliss,109785,5,109785-05,1a978fc7450538f546baad5c68ff9171,smarie
2018-07-18,1,SNP,Stephen Gethins,109716,2,109716-02,27716e15ffee3d9e7170344dbd28377a,sjasmin
2018-07-18,9,SNP,Ian Blackford,109807,1,109807-01,90726ad69edb6616a7889f185b0288b5,smarie
2018-07-17,6,SNP,Alison Thewliss,109605,1,109605-01,1b2bd0fa766b1b611c22570203299e00,sjasmin
2018-12-19,8,SNP,Ian Blackford,118039,3,118039-03,3dc774fd69f0c13330117899a5685933,smarie
2018-04-19,8,SNP,Peter Grant,101996,3,101996-03,8e00021e9959cd807ded93533c1f8c9f,sjasmin
2018-07-16,6,SNP,Chris Stephens,109444,1,109444-01,275a4b0f5524e3fd2a0a98d6ae91325c,smarie
2018-03-13,13,SNP,Chris Law,99804,2,099804-02,9da6fbcbedfcb6f3f9522966a78e98aa,sjasmin
2018-11-15,12,SNP,Angela Crawley,115013,1,115013-01,734cea4d0a9d4bad83e2cb6cc27cfee9,smarie
2018-04-26,3,SNP,Angus MacNeil,102635,1,102635-01,23d1b95939641e78dd1fc40bb7d34af9,sjasmin
2018-07-12,14,SNP,Deidre Brock,109344,2,109344-02,a0f1d10b7c16137a3692b8a7b5843701,smarie
2018-07-18,9,SNP,Ian Blackford,109807,3,109807-03,977336191b32bcb0b4d0c6858298e91d,sjasmin
2018-03-26,4,SNP,Patricia Gibson,100822,2,100822-02,c258bb350b4d1d702da3d44e0b807fcd,smarie
2018-12-11,9,SNP,Kirsty Blackman,117224,2,117224-02,920712192c546d6a641437cbd64a1afc,sjasmin
2018-10-16,1,SNP,Peter Grant,112214,1,112214-01,610f038ef6fa0778409e7f52c5f6f673,smarie
2018-07-18,9,SNP,Ian Blackford,109807,6,109807-06,6255a6a76993ed58625910fe2f1983ce,sjasmin
2018-10-23,12,SNP,Lisa Cameron,112963,2,112963-02,e4fd548c45680146ab174ae78da22fa6,smarie
2018-10-24,3,SNP,Tommy Sheppard,113060,1,113060-01,16ccdbb0a529cbed2255deaeb74da398,sjasmin
2018-06-28,7,SNP,Martyn Day,107951,4,107951-04,39db91290564a35609fdb2493665208c,smarie
2018-07-16,4,SNP,Joanna Cherry,109430,1,109430-01,a1fb16ed12780ee1d9885561051cf519,sjasmin
2018-07-02,8,SNP,Ronnie Cowan,108121,2,108121-02,8f197f9ed5ada3628c2f5816bdb0c98f,smarie
2018-10-24,8,SNP,Ian Blackford,113131,1,113131-01,ab226f8a467bbf86e3fbe3045612c472,sjasmin
2018-04-19,19,SNP,Patrick Grady,102059,1,102059-01,7943693a7091a65e4654f45c36cb1628,smarie
2018-07-09,3,SNP,Douglas Chapman,108767,3,108767-03,e59f8d787affa36477c6635083436704,sjasmin
2018-04-17,7,SNP,Alison Thewliss,101694,2,101694-02,8726227d721f565894d27b5d349259e6,smarie
2018-03-20,15,SNP,Alan Brown,100429,2,100429-02,5404d8a55c948791a151d23e8deeb24a,sjasmin
2018-07-24,8,SNP,Philippa Whitford,110313,1,110313-01,8c1e83c94f0e2752ca5a2d01ad188f16,smarie
2018-07-17,10,SNP,Carol Monaghan,109650,1,109650-01,710aedc8212341fad85cee64f760051d,sjasmin
2018-07-17,15,SNP,Philippa Whitford,109706,1,109706-01,5dfc76142318f4116fc659c27a15790b,smarie
2018-11-20,11,SNP,Neil Gray,115355,3,115355-03,5908dc1f03a824ff038b8a762b99dbb2,sjasmin
2019-02-05,15,Con,David Gauke,121159,1,121159-01,c16ca81f44b6a0ef1a76f2fa8f38a87e,both
2019-10-31,10,Con,Jeremy Wright,137604,1,137604-01,431d884cdc2fc7fa35d377de459589b2,both
2019-07-02,3,Con,Robert Jenrick,132571,3,132571-03,25857cd3d4e66f5a6c2232dec8f2c8f3,both
2019-06-13,1,Con,Chris Grayling,130990,3,130990-03,a0106af62ce1435232f92032647f8dde,both
2019-01-30,8,Con,Theresa May,120652,4,120652-04,cde1458389e5334262dca2c94468f869,both
2019-02-14,6,Con,Nusrat Ghani,122100,3,122100-03,e93d32f495f5603dc6eaa67cacda05da,both
2019-02-14,9,Con,Chris Grayling,122118,4,122118-04,b70a3bc4dfc304215b6ac1984e322a4a,both
2019-04-09,15,Con,Elizabeth Truss,126859,4,126859-04,ff5bf4571690c8cd8e295a63df719a7f,both
2019-05-23,3,Con,Jeremy Wright,129909,1,129909-01,707a4c216172af1a00efd29b6cd0b38e,both
2019-01-31,12,Con,Geoffrey Cox,120825,2,120825-02,431e31cfc72411212a7c95734dec0df3,both
2019-07-10,8,Con,Scott Mann,133408,4,133408-04,20229eb1631c03de066a391dd31ef96a,both
2019-01-23,11,Con,Theresa May,120012,1,120012-01,956ed1746bf30d73fb2003e252dc1d89,both
2019-07-11,11,Con,Victoria Atkins,133605,7,133605-07,d3bcbf4d631b7c9912253ef7f06a870d,both
2019-02-27,10,Con,Theresa May,123253,2,123253-02,0d7e1040b01e11e4a936548d1a944181,both
2019-06-10,13,Con,Nick Hurd,130616,1,130616-01,af241aa804a1546aa53b1e30103cd6b9,both
2019-04-02,8,Con,Mark Field,126228,3,126228-03,dcef44afcc21e0636cef18939dd47a9d,smarie
2019-03-28,1,Con,Michael Gove,125812,3,125812-03,90662ca3081ee2b0478b98f0c1125a35,sjasmin
2019-07-25,9,Con,Theresa Villiers,134745,7,134745-07,c91d503da8aeef48a9da28746be34b20,smarie
2019-03-14,10,Con,Penny Mordaunt,124631,2,124631-02,b5f2f4bc3936c1eaaf4fa721daa88a61,sjasmin
2019-01-28,5,Con,Heather Wheeler,120241,3,120241-03,df4e8b7aaf5eabd88c9597187dd58168,smarie
2019-05-20,10,Con,Tobias Ellwood,129517,4,129517-04,8884c185d5027227eff73b49d97b7540,sjasmin
2019-02-14,7,Con,Andrew Jones,122102,2,122102-02,86662c853d4dd061fdda3a9d715388dd,smarie
2019-06-19,8,Con,Theresa May,131560,9,131560-09,6bb6a8ae4a9fed012ec5a54b4d0a2292,sjasmin
2019-05-08,1,Con,Bill Grant,128503,1,128503-01,be110251ac1b15234e52d6f518fcf5cc,smarie
2019-02-13,8,Con,Craig Mackinlay,122011,3,122011-03,fe34de536fdeeac78915575efd036079,sjasmin
2019-06-06,7,Con,Jeremy Lefroy,130387,5,130387-05,6fce67a9a31900075775fcb256572014,smarie
2019-06-20,13,Con,Michael Gove,131730,2,131730-02,f9d8b111a3a0f234e93a3e4903e76384,sjasmin
2019-02-19,4,Con,Craig Mackinlay,122390,4,122390-04,db3c0630d23c59f4726c5baeea5024fb,smarie
2019-04-29,6,Con,Vicky Ford,127767,2,127767-02,cca79e57c7c4fb03ac4093daf42a10e1,sjasmin
2019-05-08,1,Con,David Mundell,128504,1,128504-01,3a2450422d9f6affd71b87f839120e6b,smarie
2019-01-24,17,Con,Chris Heaton-Harris,120167,1,120167-01,8fb16af2bdab67e5f6222d53a7288c5a,sjasmin
2019-07-09,4,Con,David Gauke,133221,3,133221-03,6598b49e8734b89555bf6d36b2b565ea,smarie
2019-04-10,5,Con,John Penrose,126989,2,126989-02,9f0e37e9aef94839364296e2fec403ab,sjasmin
2019-07-18,2,Con,Michael Ellis,134123,3,134123-03,c8bc2ad9a42d60733005385d1986e657,smarie
2019-07-02,13,Con,Philip Hammond,132656,2,132656-02,49a93be1ec49e5a3b051dbb643e5cb2b,sjasmin
2019-03-07,6,Con,Mims Davies,123944,4,123944-04,c1556ec55ea2bc290c03ef34da4c1b55,smarie
2019-04-30,6,Con,Adam Afriyie,127915,1,127915-01,f7cbad8768d4575e5286f8bd7b432650,sjasmin
2019-10-02,6,Con,Dominic Raab,135722,2,135722-02,534c5b9a65ebc81e03400c66a6558edd,smarie
2019-10-28,10,Con,Brandon Lewis,137133,2,137133-02,2f915f5688c300a5e4dade66e20a6555,sjasmin
2019-04-01,13,Con,Sajid Javid,126096,1,126096-01,64cdf71bc8798cef73c78f437872d344,smarie
2019-02-14,8,Con,Jesse Norman,122106,1,122106-01,75e1ac88dc8582d7c9ca3f3b8d9fe028,sjasmin
2019-04-30,4,Con,Charles Hendry,127905,3,127905-03,ed2a06cc7ba5d12e0a8d6be1a7de9e2a,smarie
2019-06-06,8,Con,Liam Fox,130402,3,130402-03,c5334a9ace6e64d2e775734316f7dd7a,sjasmin
2019-10-29,1,Con,Caroline Dinenage,137196,1,137196-01,170062b81f20629ee8ca8493cd874d52,smarie
2019-06-18,13,Con,Matt Hancock,131454,2,131454-02,0c8265934d3a82348fc36cdb0db73756,sjasmin
2019-01-30,8,DUP,Nigel Dodds,120695,1,120695-01,721d6f03d8f7e08a50d907c66bb92175,both
2019-07-25,12,DUP,Jim Shannon,134789,2,134789-02,538a8366367868f8e5b104271893074e,both
2019-10-30,3,DUP,Jeffrey M Donaldson,137379,4,137379-04,e754ccfbe86f9c8d553ca9e4bc6ffc96,both
2019-07-02,3,DUP,Gregory Campbell,132568,2,132568-02,b047d71fb315d9f0e139fe80ebc9d72d,both
2019-11-05,6,DUP,Gavin Robinson,137736,1,137736-01,a144e53c49cc5824408c9b8ebea18b65,both
2019-01-17,4,DUP,Jim Shannon,119417,1,119417-01,37f83d0c0733a45149bdabebada7ffa2,both
2019-02-14,14,DUP,Gregory Campbell,122187,1,122187-01,9997562109cf6e75a7d66d4d00c88f65,both
2019-01-29,13,DUP,Jim Shannon,120523,2,120523-02,9eee188db8a3c6e1dbb9f147819648d2,both
2019-02-27,10,DUP,Nigel Dodds,123250,1,123250-01,32fac68a9d1b67233a06e919769dd23e,both
2019-01-30,8,DUP,Ian Paisley,120667,1,120667-01,c2fe4a0ebf22333b248757713d6d7e5d,both
2019-03-06,1,DUP,Nigel Dodds,123741,1,123741-01,5111d05a4cd606f66695af7a2896f99b,both
2019-10-30,5,DUP,Nigel Dodds,137399,4,137399-04,a28af33e6bbc210199c4d4bf70874339,both
2019-07-22,1,DUP,Jim Shannon,134268,2,134268-02,c7d67345a6c60629f0324b5676c18770,both
2019-02-06,7,DUP,Paul Girvan,121277,2,121277-02,3b155be223915ff4050598e207db0d7a,both
2019-10-01,2,DUP,Gregory Campbell,135453,1,135453-01,d8232c3b7686b0bad63e888b5233a806,both
2019-01-30,8,DUP,Nigel Dodds,120695,2,120695-02,fbaed8c3aeed52d638db8d13053e8daf,smarie
2019-10-30,8,DUP,Nigel Dodds,137488,7,137488-07,d85967be5ac3be9240f92f24534fcd07,sjasmin
2019-01-30,6,DUP,Paul Girvan,120613,1,120613-01,241dc03c3a2899725f3bf9d117948da2,smarie
2019-04-01,9,DUP,Emma Little Pengelly,126075,2,126075-02,a133da8b6ca8141d3f14a4e8af49289d,sjasmin
2019-01-29,13,DUP,Jim Shannon,120523,1,120523-01,fb428193ddaad8d16f7c2b3ae5eab20a,smarie
2019-04-01,9,DUP,Emma Little Pengelly,126075,3,126075-03,333a5a432a80b4bb5548211c15635a37,sjasmin
2019-03-06,5,DUP,Emma Little Pengelly,123783,2,123783-02,750bc494107af7213f5c8226c5b0f276,smarie
2019-07-22,1,DUP,Jim Shannon,134268,1,134268-01,b2e78c3b86e2776cdc578e9183aac436,sjasmin
2019-07-03,6,DUP,Paul Girvan,132770,2,132770-02,6de5104c8e77eeba93ae7c1c6710aec9,smarie
2019-01-30,2,DUP,Jeffrey M Donaldson,120563,2,120563-02,654720cc8f7256df40513663f596ed16,sjasmin
2019-03-19,6,DUP,Jim Shannon,124932,2,124932-02,470c3064a0747288c05bccb565c0ca53,smarie
2019-04-10,1,DUP,Nigel Dodds,126930,1,126930-01,62b96da8e3e24ba8a698c2076690e093,sjasmin
2019-10-31,13,DUP,Jim Shannon,137616,6,137616-06,7bb68b31593680100a7813feb49fde98,smarie
2019-01-30,1,DUP,Sammy Wilson,120551,2,120551-02,f7d49e4f4079b285b054c4cf9936b8cd,sjasmin
2019-04-24,8,DUP,Nigel Dodds,127525,7,127525-07,5b6e62d3ad7991f055e9c3595ed2e62e,smarie
2019-01-17,11,DUP,Jim Shannon,119497,2,119497-02,053aef527ed582a42ec453af1d800da9,sjasmin
2019-01-31,4,DUP,Gregory Campbell,120751,2,120751-02,eb3d639b22d22460e42b23b42e6cb3ca,smarie
2019-01-08,6,DUP,Jim Shannon,118482,1,118482-01,3ec576e4be4cfa31a49fdf36da28545f,sjasmin
2019-03-19,8,DUP,Gregory Campbell,124950,1,124950-01,ae616455cc693014927334ce854edc5d,smarie
2019-03-21,4,DUP,Jim Shannon,125236,1,125236-01,74cda0fc6a0db768c23603b4ef67025a,sjasmin
2019-03-19,6,DUP,Jim Shannon,124932,1,124932-01,fb415497a3af1fa5e3c3541ff786ca56,smarie
2019-04-03,8,DUP,Jim Shannon,126412,1,126412-01,b24b4231e67c35b17798f1c36508da83,sjasmin
2019-10-30,5,DUP,Nigel Dodds,137397,2,137397-02,088eb77aba7cbaa756913dc4f0276de1,smarie
2019-03-28,10,DUP,Jim Shannon,125929,2,125929-02,8afc75af563949035162d9a650915b1f,sjasmin
2019-02-06,5,DUP,Paul Girvan,121243,1,121243-01,6abb4a34a2e05ac04b9229fd1d36ace1,smarie
2019-01-30,2,DUP,Jeffrey M Donaldson,120563,1,120563-01,9f7ec16e192434d33316ea18f30ecc96,sjasmin
2019-01-17,11,DUP,Jim Shannon,119497,3,119497-03,d96e90ff6c1bd48af42701a9ef5c5d77,smarie
2019-10-31,13,DUP,Jim Shannon,137616,7,137616-07,c48f0ac9843702da25f40254e1f1dfe2,sjasmin
2019-01-08,11,DUP,Gregory Campbell,118521,2,118521-02,95b574dfacadd7b98d25fc4faa110cc4,smarie
2019-03-27,7,DUP,Jim Shannon,125790,4,125790-04,19d4ee2965a33149c396675facf6c797,sjasmin
2019-05-16,12,Lab,Matthew Pennycook,129377,2,129377-02,4878004eae6b9a4e44af731580c0b580,both
2019-03-19,14,Lab,Rebecca Long Bailey,124989,2,124989-02,bfe6d89c50bdd20b48bb82554ff8e395,both
2019-07-25,15,Lab,David Hanson,134811,2,134811-02,7e96428235be85ceea3f84ee193ea3af,both
2019-01-09,7,Lab,Jeremy Corbyn,118652,1,118652-01,a9cd4afa88b37a5a077f7e0ffaeed1c8,both
2019-03-20,5,Lab,Jeremy Corbyn,125118,2,125118-02,45781045fb71362520659de571141f94,both
2019-09-04,12,Lab,Paul Blomfield,135102,3,135102-03,86f8d6a081acf0a4bbd641e9c224780a,both
2019-03-21,8,Lab,Chris Elmore,125264,2,125264-02,19831d28e8661c44f0c6e2fa52e979ab,both
2019-02-19,9,Lab,Kate Hollern,122438,2,122438-02,5aa7f35362ef6fe01e009bb185c61308,both
2019-06-20,4,Lab,Rupa Huq,131652,1,131652-01,6c1229ef06bc9414ac4b964f926d0976,both
2019-05-01,9,Lab,Jeremy Corbyn,128103,2,128103-02,7c338eeba627831a719007cbfa7167bc,both
2019-10-17,8,Lab,Dawn Butler,136322,2,136322-02,5c64274e7ea559de777f497cdf06b568,both
2019-03-18,11,Lab,Lilian Greenwood,124785,2,124785-02,eb90cc7d74d7b171ad6d302afa1b754b,both
2019-05-16,3,Lab,Ian Murray,129296,1,129296-01,876b5d3c82c5532210f9a663ea7a4a2b,both
2019-10-22,5,Lab,Laura Pidcock,136603,7,136603-07,7974278c4dba49784095c62fb68502e5,both
2019-03-27,1,Lab,Lesley Laird,125676,2,125676-02,db06c5c5aab377437c64c2347eaa4aca,both
2019-07-02,5,Lab,Nicholas Dakin,132599,3,132599-03,51ddf4b7eb440b27f737336b8d3b86e2,smarie
2019-10-22,8,Lab,Ruth George,136623,2,136623-02,b4e209d114503267e440178e4efbabbb,sjasmin
2019-07-10,9,Lab,Jeremy Corbyn,133434,6,133434-06,cdaa2e831ed02e33c885012d2d13b8b4,smarie
2019-04-02,12,Lab,Barry Sheerman,126261,3,126261-03,0912d99b89ed9cf0424d45cdcb7f9986,sjasmin
2019-06-18,13,Lab,Stephen Morgan,131461,2,131461-02,7ed6e663d4604aa4ec1853acf4a36bff,smarie
