id,year1,year2,month,sourname,objdim,objid,oidclean
1285,1970,"1970",6,2,"Geography","Warrington","warrington"
1286,1970,"1970",6,2,"Geography","the Principality (i.e. of Wales)","the principality i.e. of wales"
1287,1970,"1970",6,2,"Geography","Northampton","northampton"
1288,1970,"1970",6,2,,"our people","our people"
1289,1970,"1970",6,2,,"those who have faith in the capacity and humanity of their fellow-men","those who have faith in the capacity and humanity of their fellow-men"
1290,1970,"1970",6,2,,"Britain","britain"
1291,1970,"1970",6,2,,"(the different regions of) our country","the different regions of our country"
1292,1970,"1970",6,2,"Economic class","firms","firms"
1293,1970,"1970",6,2,"Geography","Irvine","irvine"
1294,1970,"1970",6,2,"Geography","Severnside","severnside"
1295,1970,"1970",6,2,"Health","those who...are unable to provide for themselves...on account of sickness","those who...are unable to provide for themselves...on account of sickness"
1296,1970,"1970",6,2,,"Britain","britain"
1297,1970,"1970",6,2,"Economic class","limited liability company","limited liability company"
1298,1970,"1970",6,2,,"everyone","everyone"
1299,1974.2,"1974f",2,1,"Economic class","employers","employers"
1300,1974.2,"1974f",2,1,"Economic class","the pensioner","the pensioner"
1301,1974.2,"1974f",2,1,,"officers in local government","officers in local government"
1302,1974.2,"1974f",2,1,,"teachers","teachers"
1303,1974.2,"1974f",2,1,,"miners","miners"
1304,1974.2,"1974f",2,1,,"the individual","the individual"
1305,1974.2,"1974f",2,1,"Gender","wives and children","wives and children"
1306,1974.2,"1974f",2,1,"Geography","regions","regions"
1307,1974.2,"1974f",2,1,"Other","the individual consumer","the individual consumer"
1308,1974.2,"1974f",2,1,,"the ratepayers","the ratepayers"
1309,1974.2,"1974f",2,1,,"union members","union members"
1310,1974.2,"1974f",2,1,"Geography","the families of inner-city areas","the families of inner-city areas"
1311,1974.2,"1974f",2,1,,"those who do not go on strike","those who do not go on strike"
1312,1974.2,"1974f",2,1,,"we","we"
1313,1974.2,"1974f",2,1,"Economic class","small firms","small firms"
1314,1974.2,"1974f",2,1,"Geography","towns and cities","towns and cities"
1315,1974.2,"1974f",2,1,,"the nation","the nation"
1316,1974.2,"1974f",2,1,"Geography","the families of inner-city areas","the families of inner-city areas"
1317,1974.2,"1974f",2,1,"Economic class","the pensioner","the pensioner"
1318,1974.2,"1974f",2,1,"Economic class","low wage families","low wage families"
1319,1974.2,"1974f",2,1,"Age/generation","the elderly","the elderly"
1320,1974.2,"1974f",2,1,"Economic class","shareholder","shareholder"
1321,1974.2,"1974f",2,1,"Geography","regions","regions"
1322,1974.2,"1974f",2,1,"Geography","London boroughs","london boroughs"
1323,1974.2,"1974f",2,1,,"British people","british people"
1324,1974.2,"1974f",2,1,,"war pensioners (veterans)","war pensioners veterans"
1325,1974.2,"1974f",2,1,"Gender","women","women"
1326,1974.2,"1974f",2,1,"Other","parents","parents"
1327,1974.2,"1974f",2,1,"Other","those most in need","those most in need"
1328,1974.2,"1974f",2,1,,"union members","union members"
1329,1974.2,"1974f",2,1,,"those who strike","those who strike"
1330,1974.2,"1974f",2,1,,"the individual","the individual"
1331,1974.2,"1974f",2,1,,"trade unions","trade unions"
1332,1974.2,"1974f",2,1,"Other","people whi have no union","people whi have no union"
1333,1974.2,"1974f",2,1,"Gender","the mother","the mother"
1334,1974.2,"1974f",2,1,"Economic class","pensioners","pensioners"
1335,1974.2,"1974f",2,1,"Economic class","workers","workers"
1336,1974.2,"1974f",2,1,"Economic class","the householder","the householder"
1337,1974.2,"1974f",2,1,"Economic class","self-employed","self-employed"
1338,1974.2,"1974f",2,1,"Other","the consumer","the consumer"
1339,1974.2,"1974f",2,1,,"trade unions","trade unions"
1340,1974.2,"1974f",2,1,"Economic class","employers","employers"
1341,1974.2,"1974f",2,1,"Gender","women","women"
1342,1974.2,"1974f",2,1,"Geography","Scotland","scotland"
1343,1974.2,"1974f",2,1,"Economic class","large firms","large firms"
1344,1974.2,"1974f",2,1,"Economic class","private enterprise","private enterprise"
1345,1974.2,"1974f",2,1,"Geography","Edinburgh","edinburgh"
1346,1974.2,"1974f",2,1,"Geography","the regions","the regions"
1347,1974.2,"1974f",2,1,,"British people","british people"
1348,1974.2,"1974f",2,1,"Health","wage-earners with long-term illness","wage-earners with long-term illness"
1349,1974.2,"1974f",2,1,"Gender","deserted wives","deserted wives"
1350,1974.2,"1974f",2,1,,"the individual","the individual"
1351,1974.2,"1974f",2,1,"Economic class","those retired","those retired"
1352,1974.2,"1974f",2,1,"Age/generation","the old","the old"
1353,1974.2,"1974f",2,1,"Other","those in need","those in need"
1354,1974.2,"1974f",2,1,"Economic class","milk producers","milk producers"
1355,1974.2,"1974f",2,1,,"the public","the public"
1356,1974.2,"1974f",2,1,"Economic class","pensioners","pensioners"
1357,1974.2,"1974f",2,1,"Geography","the regions","the regions"
1358,1974.2,"1974f",2,1,,"Britain","britain"
1359,1974.2,"1974f",2,1,,"a people","a people"
1360,1974.2,"1974f",2,1,"Geography","people in the north","people in the north"
1361,1974.2,"1974f",2,1,"Gender","married women","married women"
1362,1974.2,"1974f",2,1,"Other","the parent","the parent"
1363,1974.2,"1974f",2,1,,"the citizen","the citizen"
1364,1974.2,"1974f",2,1,,"the British people","the british people"
1365,1974.2,"1974f",2,1,"Economic class","Council tenants","council tenants"
1366,1974.2,"1974f",2,1,,"trade unions","trade unions"
1367,1974.2,"1974f",2,1,"Ethnicity/race","white majority","white majority"
1368,1974.2,"1974f",2,1,"Health","the deaf","the deaf"
1369,1974.2,"1974f",2,1,,"the individual","the individual"
1370,1974.2,"1974f",2,1,,"the police","the police"
1371,1974.2,"1974f",2,1,"Age/generation","young people","young people"
1372,1974.2,"1974f",2,1,"Other","the weak","the weak"
1373,1974.2,"1974f",2,1,"Other","the weak","the weak"
1374,1974.2,"1974f",2,1,"Age/generation","over-80s","over-80s"
1375,1974.2,"1974f",2,1,,"ratepayers","ratepayers"
1376,1974.2,"1974f",2,1,,"the people","the people"
1377,1974.2,"1974f",2,1,"Nationality","new immigrants","new immigrants"
1378,1974.2,"1974f",2,1,,"everyone else (than miners)","everyone else than miners"
1379,1974.2,"1974f",2,1,,"victims","victims"
1380,1974.2,"1974f",2,1,"Economic class","pensioners","pensioners"
1381,1974.2,"1974f",2,1,"Geography","the people in those regions","the people in those regions"
1382,1974.2,"1974f",2,1,"Economic class","home-owners","home-owners"
1383,1974.2,"1974f",2,1,,"the individual trade unionist","the individual trade unionist"
1384,1974.2,"1974f",2,1,"Other","small children","small children"
1385,1974.2,"1974f",2,1,"Health","disabled people","disabled people"
1386,1974.2,"1974f",2,1,"Economic class","a tenant","a tenant"
1387,1974.2,"1974f",2,1,"Economic class","families in a rented home","families in a rented home"
1388,1974.2,"1974f",2,1,,"trade unions","trade unions"
1389,1974.2,"1974f",2,1,"Economic class","pensioners","pensioners"
1390,1974.2,"1974f",2,1,"Other","the consumer","the consumer"
1391,1974.2,"1974f",2,1,"Nationality","immigrant communities","immigrant communities"
1392,1974.2,"1974f",2,1,"Economic class","six million workers","six million workers"
1393,1974.2,"1974f",2,1,,"the nation","the nation"
1394,1974.2,"1974f",2,1,,"offenders","offenders"
1395,1974.2,"1974f",2,1,"Economic class","people with small incomes","people with small incomes"
1396,1974.2,"1974f",2,1,"Economic class","public service pensioners","public service pensioners"
1397,1974.2,"1974f",2,1,"Economic class","pensioners","pensioners"
1398,1974.2,"1974f",2,1,"Economic class","employees","employees"
1399,1974.2,"1974f",2,1,"Economic class","the individual wage-earner","the individual wage-earner"
1400,1974.2,"1974f",2,1,"Age/generation","elderly","elderly"
1401,1974.2,"1974f",2,1,,"criminals","criminals"
1402,1974.2,"1974f",2,1,"Economic class","owner-occupiers","owner-occupiers"
1403,1974.2,"1974f",2,1,"Health","the mentally ill","the mentally ill"
1404,1974.2,"1974f",2,1,,"trade unions","trade unions"
1405,1974.2,"1974f",2,1,"Economic class","pensioners","pensioners"
1406,1974.2,"1974f",2,1,"Gender","women","women"
1407,1974.2,"1974f",2,1,"Geography","towns and villages","towns and villages"
1408,1974.2,"1974f",2,1,"Health","the disabled","the disabled"
1409,1974.2,"1974f",2,1,"Economic class","farmers","farmers"
1410,1974.2,"1974f",2,1,"Gender","women","women"
1411,1974.2,"1974f",2,1,,"insurance companies","insurance companies"
1412,1974.2,"1974f",2,1,"Economic class","tenants","tenants"
1413,1974.2,"1974f",2,1,"Economic class","first-time purchasers (of houses)","first-time purchasers of houses"
1414,1974.2,"1974f",2,1,"Economic class","workers","workers"
1415,1974.2,"1974f",2,1,"Other","parents","parents"
1416,1974.2,"1974f",2,1,"Gender","widows","widows"
1417,1974.2,"1974f",2,1,"Other","the consumer","the consumer"
1418,1974.2,"1974f",2,1,"Economic class","the less well-off taxpayer","the less well-off taxpayer"
1419,1974.2,"1974f",2,1,,"British soldiers","british soldiers"
1420,1974.2,"1974f",2,1,,"nurses","nurses"
1421,1974.2,"1974f",2,1,,"Britain","britain"
1422,1974.2,"1974f",2,1,"Economic class","large firms","large firms"
1423,1974.2,"1974f",2,1,"Geography","Cardiff","cardiff"
1424,1974.2,"1974f",2,1,,"the public","the public"
1425,1974.2,"1974f",2,1,"Economic class","the retired","the retired"
1426,1974.2,"1974f",2,1,"Gender","men","men"
1427,1974.2,"1974f",2,1,"Other","consumers","consumers"
1428,1974.2,"1974f",2,1,"Geography","Wales","wales"
1429,1974.2,"1974f",2,1,"Nationality","people in the commonwealth","people in the commonwealth"
1430,1974.2,"1974f",2,1,"Economic class","employee","employee"
1431,1974.2,"1974f",2,1,"Economic class","firms","firms"
1432,1974.2,"1974f",2,1,"Economic class","those least able","those least able"
1433,1974.2,"1974f",2,1,"Other","parents","parents"
1434,1974.2,"1974f",2,1,"Economic class","the ordinary shareholder","the ordinary shareholder"
1435,1974.2,"1974f",2,1,,"the british people","the british people"
1436,1974.2,"1974f",2,1,"Ethnicity/race","coloured minority","coloured minority"
1437,1974.2,"1974f",2,1,"Economic class","small firms","small firms"
1438,1974.2,"1974f",2,1,,"a people","a people"
1439,1974.2,"1974f",2,1,"Economic class","hard-pressed families with low income","hard-pressed families with low income"
1440,1974.2,"1974f",2,1,"Health","the disabled","the disabled"
1441,1974.2,"1974f",2,1,,"miners","miners"
1442,1974.2,"1974f",2,1,,"the nation","the nation"
1443,1974.2,"1974f",2,1,,"people at work","people at work"
1444,1974.2,"1974f",2,1,"Geography","the silent majority of Notern Ireland","the silent majority of notern ireland"
1445,1974.2,"1974f",2,1,,"teachers","teachers"
1446,1974.2,"1974f",2,1,"Geography","urban areas","urban areas"
1447,1974.2,"1974f",2,1,"Geography","deprived central areas of our large cities","deprived central areas of our large cities"
1448,1974.2,"1974f",2,1,"Age/generation","young people","young people"
1449,1974.2,"1974f",2,1,,"the general public","the general public"
1450,1974.2,"1974f",2,1,,"the nation","the nation"
1451,1974.2,"1974f",2,1,"Other","the weak","the weak"
1452,1974.2,"1974f",2,1,"Health","the disabled","the disabled"
1453,1974.2,"1974f",2,1,"Other","children","children"
1454,1974.2,"1974f",2,1,,"miners","miners"
1455,1974.2,"1974f",2,1,"Economic class","better off tenants","better off tenants"
1456,1974.2,"1974f",2,1,,"a nation","a nation"
1457,1974.2,"1974f",2,1,"Gender","women","women"
1458,1974.2,"1974f",2,1,,"miners","miners"
1459,1974.2,"1974f",2,1,"Health","the disabled","the disabled"
1460,1974.2,"1974f",2,1,"Health","the patient","the patient"
1461,1974.2,"1974f",2,1,"Gender","women","women"
1462,1974.2,"1974f",2,1,"Economic class","companies","companies"
1463,1974.2,"1974f",2,1,,"our","our"
1464,1974.2,"1974f",2,1,"Gender","wives and children","wives and children"
1465,1974.2,"1974f",2,1,"Other","the consumer","the consumer"
1466,1974.2,"1974f",2,1,,"everyone","everyone"
1467,1974.2,"1974f",2,1,"Gender","women","women"
1468,1974.2,"1974f",2,1,"Geography","the rest of the country (besides London)","the rest of the country besides london"
1469,1974.2,"1974f",2,1,"Economic class","home-owner","home-owner"
1470,1974.2,"1974f",2,1,"Other","parents","parents"
1471,1974.2,"1974f",2,1,,"trade unions","trade unions"
1472,1974.2,"1974f",2,1,"Ethnicity/race","coloured people","coloured people"
1473,1974.2,"1974f",2,1,"Geography","towns and villages","towns and villages"
1474,1974.2,"1974f",2,1,,"the unions","the unions"
1475,1974.2,"1974f",2,1,,"the taxpayer","the taxpayer"
1476,1974.2,"1974f",2,1,,"those who strike","those who strike"
1477,1974.2,"1974f",2,1,"Health","the mentally handicapped","the mentally handicapped"
1478,1974.2,"1974f",2,1,"Gender","women","women"
1479,1974.2,"1974f",2,1,"Age/generation","the old","the old"
1480,1974.2,"1974f",2,1,"Other","children","children"
1481,1974.2,"1974f",2,1,,"trade unions","trade unions"
1482,1974.2,"1974f",2,1,"Economic class","the lower paid","the lower paid"
1483,1974.2,"1974f",2,1,"Age/generation","young married couples","young married couples"
1484,1974.2,"1974f",2,1,,"the British nation","the british nation"
1485,1974.2,"1974f",2,1,,"the taxpayer","the taxpayer"
1486,1974.2,"1974f",2,1,"Health","the mentally ill","the mentally ill"
1487,1974.2,"1974f",2,1,,"those who do not go on strike","those who do not go on strike"
1488,1974.2,"1974f",2,1,,"miners","miners"
1489,1974.2,"1974f",2,1,"Economic class","those struggling","those struggling"
1490,1974.2,"1974f",2,1,"Geography","country areas","country areas"
1491,1974.2,"1974f",2,1,,"the people","the people"
