sentence_id	span_nr	text	cat	pred_type	recall	recall_micro	thau_category	completely_wrong
labour-1983-350-1	1	leaseholders	2	SG	1.0	1.0	Economic class	False
labour-1983-352-1	0	tenants	2	SG	1.0	1.0	Economic class	False
labour-1983-353-1	0	all tenants	2		0.5	0.5	Economic class	False
labour-1983-353-1	1	housing associations	2	ORG	0.0	1.0	Economic class	True
labour-1983-84-3	0	3 million full-time low-paid workers	2		0.6	0.6	Economic class	False
labour-1983-84-3	1	women workers	2	SG	1.0	1.0	Economic class	False
labour-1983-442-1	0	homosexuals	9	SG	1.0	1.0	Other	False
labour-1983-542-3	0	this country	10	ISG	0.0	1.0	none	True
labour-1983-543-4	0	this country	10		0.0	0.0	none	True
labour-1983-326-1	0	owner occupiers	2	SG	1.0	1.0	Economic class	False
labour-1983-326-1	1	council tenants	2	SG	1.0	1.0	Economic class	False
labour-1983-330-1	0	council tenants	2	SG	1.0	1.0	Economic class	False
labour-1983-59-1	0	the ethnic minorities	3		0.6666666666666666	0.6666666666666666	Ethnicity/race	False
labour-1983-320-1	0	the unemployed	2	SG	1.0	1.0	Economic class	False
labour-1983-320-1	1	young women	4	SG	1.0	1.0	Gender	False
labour-1983-320-1	2	the ethnic minorities	3	SG	1.0	1.0	Ethnicity/race	False
labour-1983-320-1	3	the young disabled	6	SG	1.0	1.0	Health	False
labour-1983-429-3	0	the victim	9	SG	1.0	1.0	Other	False
labour-1983-590-3	0	the victims	9	SG	1.0	1.0	Other	False
labour-1983-446-1	0	children	10	SG	1.0	1.0	none	False
labour-1983-446-1	1	elderly parents	9	SG	1.0	1.0	Other	False
labour-1983-85-1	0	the unions	10	ORG	0.0	1.0	none	True
labour-1983-87-5	0	the unions	10	ORG	0.0	1.0	none	True
labour-1983-454-3	0	the unions	10	ORG	0.0	1.0	none	True
labour-1983-357-3	0	companies	2	ORG	0.0	1.0	Economic class	True
labour-1983-358-4	0	companies	2	ORG	0.0	1.0	Economic class	True
labour-1983-555-2	0	companies	2	ORG	0.0	1.0	Economic class	True
labour-1983-172-1	0	black workers	2	SG	1.0	1.0	Economic class	False
labour-1983-256-1	0	mentally handicapped	6	SG	1.0	1.0	Health	False
labour-1983-256-1	1	mentally ill	6	SG	1.0	1.0	Health	False
labour-1983-82-2	0	their families	9	SG	1.0	1.0	Other	False
labour-1983-375-1	0	country dwellers	5	SG	1.0	1.0	Geography	False
labour-1983-273-1	0	overseas visitors	7	SG	1.0	1.0	Nationality	False
labour-1983-215-1	0	victims of rape	10	SG	1.0	1.0	none	False
labour-1983-438-1	0	ethnic minorities	3	SG	1.0	1.0	Ethnicity/race	False
labour-1983-220-2	0	the rich	2	SG	1.0	1.0	Economic class	False
labour-1983-220-2	1	the lower paid	2	SG	1.0	1.0	Economic class	False
labour-1983-220-3	0	the lower paid	2	SG	1.0	1.0	Economic class	False
labour-1983-220-3	1	those on average earnings	2	SG	1.0	1.0	Economic class	False
labour-1983-231-1	0	the married man	4		0.6666666666666666	0.6666666666666666	Gender	False
labour-1983-247-4	0	the longer-term unemployed	2	SG	1.0	1.0	Economic class	False
labour-1983-377-2	0	landed interests	2		0.0	0.0	Economic class	True
labour-1983-377-2	1	anglers	10	SG	1.0	1.0	none	False
labour-1983-332-1	0	management	2		0.0	0.0	Economic class	True
labour-1983-348-1	0	management	2		0.0	0.0	Economic class	True
labour-1983-404-1	0	management	2		0.0	0.0	Economic class	True
labour-1983-466-2	0	local councillors	5	SG	1.0	1.0	Geography	False
labour-1983-469-1	0	local councillors	5	SG	1.0	1.0	Geography	False
labour-1983-338-1	0	home-owners	2	SG	1.0	1.0	Economic class	False
labour-1983-230-1	0	those who care for disabled people	6	SG	1.0	1.0	Health	False
labour-1983-225-2	0	families with children	9	SG	1.0	1.0	Other	False
labour-1983-226-1	0	families with children	9	SG	1.0	1.0	Other	False
labour-1983-260-6	0	families with children	9	SG	1.0	1.0	Other	False
labour-1983-369-4	0	people living in the inner cities	5	SG	1.0	1.0	Geography	False
labour-1983-371-1	0	the inner cities	5		0.0	0.0	Geography	True
labour-1983-267-1	0	all who need it	6	SG	1.0	1.0	Health	False
labour-1983-258-1	0	the disabled at work	6	SG	0.5	0.5	Health	False
labour-1983-482-2	0	the northern ireland people	5	SG	1.0	1.0	Geography	False
labour-1983-482-2	1	the northern ireland community	5	SG	1.0	1.0	Geography	False
labour-1983-247-3	0	the unemployed	2	SG	1.0	1.0	Economic class	False
labour-1983-420-1	0	those in police custody	9	SG	1.0	1.0	Other	False
labour-1983-420-1	1	england	5		0.0	0.0	Geography	True
labour-1983-420-1	2	wales	5		0.0	0.0	Geography	True
labour-1983-425-1	0	england	5	PI	0.0	1.0	Geography	True
labour-1983-425-1	1	wales	5	PI	0.0	1.0	Geography	True
labour-1983-470-3	0	england	5		0.0	0.0	Geography	True
labour-1983-470-3	1	wales	5		0.0	0.0	Geography	True
labour-1983-413-1	0	individual suspects	9	SG	1.0	1.0	Other	False
labour-1983-188-2	0	workers'safety representatives	10	SG	1.0	1.0	none	False
labour-1983-188-2	1	women workers	2	SG	1.0	1.0	Economic class	False
labour-1983-490-2	0	workers in the arts	2	SG	1.0	1.0	Economic class	False
labour-1983-490-2	1	consumers	9	SG	1.0	1.0	Other	False
labour-1983-290-2	0	our children	10		0.5	0.5	none	False
labour-1983-260-3	0	the families of those involved in industrial disputes	2	SG	1.0	1.0	Economic class	False
labour-1983-440-1	0	seamen	10	SG	1.0	1.0	none	False
labour-1983-323-2	0	trade union representatives	10	ORG	0.3333333333333333	1.0	none	False
labour-1983-323-2	1	secondary school students	2	SG	1.0	1.0	Economic class	False
labour-1983-283-1	0	children at risk	10	SG	1.0	1.0	none	False
labour-1983-53-3	0	a single person	10	SG	1.0	1.0	none	False
labour-1983-53-3	1	a married couple	9	SG	1.0	1.0	Other	False
labour-1983-235-1	0	a single person	10	SG	1.0	1.0	none	False
labour-1983-235-1	1	a married couple	9	SG	1.0	1.0	Other	False
labour-1983-170-2	0	discriminator	10	SG	1.0	1.0	none	False
labour-1983-198-1	0	discriminator	10	SG	1.0	1.0	none	False
labour-1983-340-1	0	lower income groups	2	SG	1.0	1.0	Economic class	False
labour-1983-247-1	0	working people	2	SG	1.0	1.0	Economic class	False
labour-1983-262-2	0	working people	2	SG	1.0	1.0	Economic class	False
labour-1983-422-1	0	london	5	PI	0.0	1.0	Geography	True
labour-1983-470-4	0	the city of london	5		0.0	0.0	Geography	True
labour-1983-467-1	0	the local community	5	ISG	0.0	1.0	Geography	True
labour-1983-489-3	0	the handicapped	6	SG	1.0	1.0	Health	False
labour-1983-489-3	1	the retired	1	SG	1.0	1.0	Age/generation	False
labour-1983-428-3	0	wives	4	SG	1.0	1.0	Gender	False
labour-1983-428-3	1	children	10	SG	1.0	1.0	none	False
labour-1983-53-2	0	one-parent families	9	SG	1.0	1.0	Other	False
labour-1983-202-3	0	one-parent families	2	SG	1.0	1.0	Economic class	False
labour-1983-226-5	0	one-parent families	2	SG	1.0	1.0	Economic class	False
labour-1983-405-1	0	cyclists	9	SG	1.0	1.0	Other	False
labour-1983-342-1	0	leaseholders	2	SG	1.0	1.0	Economic class	False
labour-1983-88-2	0	homeworkers	2	SG	1.0	1.0	Economic class	False
labour-1983-88-2	1	part-time workers	2	SG	1.0	1.0	Economic class	False
labour-1983-171-1	0	full-time workers	2	SG	1.0	1.0	Economic class	False
labour-1983-171-1	1	homeworkers	2	SG	1.0	1.0	Economic class	False
labour-1983-322-1	0	young adults	1	SG	1.0	1.0	Age/generation	False
labour-1983-316-1	0	young people who are at work	2	SG	1.0	1.0	Economic class	False
labour-1983-373-2	0	medium-sized local firms	5	ORG	0.0	1.0	Geography	True
labour-1983-288-3	0	all pre-school children	10	SG	1.0	1.0	none	False
labour-1983-321-1	0	organisations which represent young people	10	ORG	0.4	0.8	none	False
labour-1983-434-1	0	prison officers	10	SG	1.0	1.0	none	False
labour-1983-231-3	0	couples where one of the spouses is not in work	9	SG	1.0	1.0	Other	False
labour-1983-375-2	0	everyone	10	ISG	0.0	1.0	none	True
labour-1983-360-3	0	ordinary people	2	SG	1.0	1.0	Economic class	False
labour-1983-426-3	0	ordinary people	2	SG	1.0	1.0	Economic class	False
labour-1983-412-3	0	local communities	5	ISG	0.0	1.0	Geography	True
labour-1983-417-1	0	local communities	5	ISG	0.0	1.0	Geography	True
labour-1983-464-2	0	local communities	5	ISG	0.0	1.0	Geography	True
labour-1983-203-1	0	children in the most deprived areas	5	SG	1.0	1.0	Geography	False
labour-1983-308-1	0	adults who have been denied educational opportunity	1	SG	1.0	1.0	Age/generation	False
labour-1983-302-3	0	handicapped pupils	9	SG	1.0	1.0	Other	False
labour-1983-296-1	0	qualified teachers	10	SG	1.0	1.0	none	False
labour-1983-97-1	0	the large companies that dominate our economy	2	ORG	0.0	1.0	Economic class	True
labour-1983-429-4	0	those on remand	9	SG	1.0	1.0	Other	False
labour-1983-388-4	0	those on low incomes	2	SG	1.0	1.0	Economic class	False
labour-1983-489-4	0	the regions	5		0.0	0.0	Geography	True
labour-1983-489-4	1	those on low incomes	2	SG	1.0	1.0	Economic class	False
labour-1983-304-1	0	16 and 17 year olds	1	SG	1.0	1.0	Age/generation	False
labour-1983-315-3	0	16 and 17 year olds	1	SG	1.0	1.0	Age/generation	False
labour-1983-315-2	0	all young people in employment	2	SG	1.0	1.0	Economic class	False
labour-1983-296-3	0	teachers	10	SG	1.0	1.0	none	False
labour-1983-217-1	0	battered women	4	SG	1.0	1.0	Gender	False
labour-1983-228-1	0	the poorest families	9	SG	1.0	1.0	Other	False
labour-1983-223-3	0	the richest 100, 000 of the population	2	SG	1.0	1.0	Economic class	False
labour-1983-257-2	0	those children whose needs are best met by ordinary schools	10		0.8	0.9	none	False
labour-1983-155-1	0	the city	5		0.0	0.0	Geography	True
labour-1983-275-5	0	consultants who make a full-time commitment to the nhs	10	SG	1.0	1.0	none	False
labour-1983-316-2	0	young employees	1	SG	1.0	1.0	Age/generation	False
labour-1983-291-2	0	all pupils	10	SG	1.0	1.0	none	False
labour-1983-175-1	0	everyone	10	ISG	0.0	1.0	none	True
labour-1983-337-3	0	first time buyers	2	SG	1.0	1.0	Economic class	False
labour-1983-333-1	0	homeless people	2	SG	1.0	1.0	Economic class	False
labour-1983-445-2	0	foreign nationals	7	SG	1.0	1.0	Nationality	False
labour-1983-361-3	0	developers	2	SG	1.0	1.0	Economic class	False
labour-1983-127-2	0	english regions	5	SG	1.0	1.0	Geography	False
labour-1983-468-1	0	employee representatives	10	SG	1.0	1.0	none	False
labour-1983-124-1	0	individual regions	5		0.0	0.0	Geography	True
labour-1983-275-2	0	the rich	2	SG	1.0	1.0	Economic class	False
labour-1983-429-1	0	non-violent offenders	9	SG	1.0	1.0	Other	False
labour-1983-429-2	0	petty offenders	9	SG	1.0	1.0	Other	False
labour-1983-110-3	0	customers	9	SG	1.0	1.0	Other	False
labour-1983-157-4	0	customers	9	SG	1.0	1.0	Other	False
labour-1983-177-1	0	major towns	5		0.0	0.0	Geography	True
labour-1983-541-2	0	our country	10		0.0	0.0	none	True
labour-1983-433-1	0	those leaving prison	9	SG	1.0	1.0	Other	False
labour-1983-164-1	0	disadvantaged job seekers	2	SG	1.0	1.0	Economic class	False
labour-1983-419-1	0	a prisoner	9		0.5	0.5	Other	False
conservatives-1987-377-1	0	many thousands of people	10		0.0	0.25	none	True
conservatives-1987-398-1	0	the 10 million employees	2		0.25	0.25	Economic class	False
conservatives-1987-388-3	0	elderly people	1	SG	1.0	1.0	Age/generation	False
conservatives-1987-388-3	1	families with children	9	SG	1.0	1.0	Other	False
conservatives-1987-388-3	2	those suffering long-term illness	6	SG	1.0	1.0	Health	False
conservatives-1987-392-2	0	elderly people	1	SG	1.0	1.0	Age/generation	False
conservatives-1987-482-1	0	the mentally ill	6	SG	1.0	1.0	Health	False
conservatives-1987-482-1	1	elderly people	1	SG	1.0	1.0	Age/generation	False
conservatives-1987-448-2	0	youngsters	2	SG	1.0	1.0	Economic class	False
conservatives-1987-448-2	1	teenagers	1	SG	1.0	1.0	Age/generation	False
conservatives-1987-222-1	0	the unemployed	2	SG	1.0	1.0	Economic class	False
conservatives-1987-242-1	0	the unemployed	2	SG	1.0	1.0	Economic class	False
conservatives-1987-388-4	0	the unemployed	2	SG	1.0	1.0	Economic class	False
conservatives-1987-220-1	0	those with families	9	SG	1.0	1.0	Other	False
conservatives-1987-538-2	0	the broadcasters	10		0.0	0.5	none	True
conservatives-1987-539-1	0	the broadcasters	10		0.5	0.5	none	False
conservatives-1987-216-1	0	those out of work	2	SG	1.0	1.0	Economic class	False
conservatives-1987-224-1	0	those out of work	2	SG	1.0	1.0	Economic class	False
conservatives-1987-414-3	0	parents	9	SG	1.0	1.0	Other	False
conservatives-1987-536-1	0	consumers	9	SG	1.0	1.0	Other	False
conservatives-1987-536-1	1	producers	2	ORG	0.0	1.0	Economic class	True
conservatives-1987-403-2	0	families on income support	2	SG	1.0	1.0	Economic class	False
conservatives-1987-418-3	0	traffickers	10	SG	1.0	1.0	none	False
conservatives-1987-433-1	0	traffickers	10	SG	1.0	1.0	none	False
conservatives-1987-447-4	0	traffickers	10	SG	1.0	1.0	none	False
conservatives-1987-260-1	0	the consumer	9	SG	1.0	1.0	Other	False
conservatives-1987-314-2	0	the consumers	9		0.5	0.5	Other	False
conservatives-1987-324-1	0	the consumer	9	SG	1.0	1.0	Other	False
conservatives-1987-395-1	0	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-1987-395-2	0	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-1987-396-1	0	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-1987-398-3	0	employers	2	SG	1.0	1.0	Economic class	False
conservatives-1987-401-1	0	employers	2	SG	1.0	1.0	Economic class	False
conservatives-1987-150-3	0	trade unions	10	ORG	0.0	1.0	none	True
conservatives-1987-225-3	0	trade unions	10	ORG	0.0	1.0	none	True
conservatives-1987-68-1	0	some people	10		0.0	0.5	none	True
conservatives-1987-376-1	0	some people	10		0.5	0.5	none	False
conservatives-1987-73-4	0	those who would prefer to rent	10	SG	1.0	1.0	none	False
conservatives-1987-391-1	0	those in retirement	2	SG	1.0	1.0	Economic class	False
conservatives-1987-418-1	0	criminals	9	SG	1.0	1.0	Other	False
conservatives-1987-424-3	0	criminals	9	SG	1.0	1.0	Other	False
conservatives-1987-240-1	0	regions	5		0.0	0.0	Geography	True
conservatives-1987-317-1	0	regions	5		0.0	0.0	Geography	True
conservatives-1987-213-7	0	our country	10		0.0	0.0	none	True
conservatives-1987-497-1	0	our country	10		0.0	0.0	none	True
conservatives-1987-402-1	0	low income families	2	SG	1.0	1.0	Economic class	False
conservatives-1987-403-3	0	low income families	2	SG	1.0	1.0	Economic class	False
conservatives-1987-480-1	0	local electors	9	SG	1.0	1.0	Other	False
conservatives-1987-249-1	0	exporters	2	ORG	0.0	1.0	Economic class	True
conservatives-1987-286-1	0	exporters	2	ORG	0.0	1.0	Economic class	True
conservatives-1987-427-2	0	those who commit serious crimes	9	SG	1.0	1.0	Other	False
conservatives-1987-427-4	0	those who commit serious crimes	9	SG	1.0	1.0	Other	False
conservatives-1987-287-1	0	the citizen	10	SG	1.0	1.0	none	False
conservatives-1987-412-1	0	the citizen	10	SG	1.0	1.0	none	False
conservatives-1987-436-1	0	the citizen	10	SG	1.0	1.0	none	False
conservatives-1987-81-1	0	private and housing association tenants	2	SG	1.0	1.0	Economic class	False
conservatives-1987-97-1	0	investors	2	SG	1.0	1.0	Economic class	False
conservatives-1987-276-1	0	investors	2	SG	1.0	1.0	Economic class	False
conservatives-1987-385-5	0	old people	1	SG	1.0	1.0	Age/generation	False
conservatives-1987-212-4	0	small firms	2	ORG	0.0	1.0	Economic class	True
conservatives-1987-214-1	0	small firms	2	ORG	0.0	1.0	Economic class	True
conservatives-1987-214-1	1	all businesses	2		0.0	0.5	Economic class	True
conservatives-1987-419-1	0	offenders	9	SG	1.0	1.0	Other	False
conservatives-1987-248-4	0	the taxpayer	10	SG	1.0	1.0	none	False
conservatives-1987-309-2	0	the taxpayer	10	SG	1.0	1.0	none	False
conservatives-1987-309-4	0	the taxpayer	10	SG	1.0	1.0	none	False
conservatives-1987-191-1	0	small businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-1987-422-1	0	the victims of crime	9	SG	1.0	1.0	Other	False
conservatives-1987-424-1	0	the victims of crime	9	SG	1.0	1.0	Other	False
conservatives-1987-432-1	0	victims of crime	9	SG	1.0	1.0	Other	False
conservatives-1987-158-1	0	non-union employees	2	SG	1.0	1.0	Economic class	False
conservatives-1987-383-3	0	managers	2	SG	1.0	1.0	Economic class	False
conservatives-1987-328-3	0	communities in the rural economy	5	ISG	0.0	0.8	Geography	True
conservatives-1987-225-2	0	youngsters	2	SG	1.0	1.0	Economic class	False
conservatives-1987-375-1	0	mentally ill	6	SG	1.0	1.0	Health	False
conservatives-1987-375-1	1	mentally handicapped	6	SG	1.0	1.0	Health	False
conservatives-1987-423-1	0	the individual citizen	10	SG	1.0	1.0	none	False
conservatives-1987-494-1	0	the individuals	10	SG	1.0	1.0	none	False
conservatives-1987-540-1	0	producers	2	ORG	0.0	1.0	Economic class	True
conservatives-1987-555-2	0	our servicemen	10		0.5	0.5	none	False
conservatives-1987-582-1	0	young people	1	SG	1.0	1.0	Age/generation	False
conservatives-1987-507-2	0	country areas	5		0.0	0.0	Geography	True
conservatives-1987-348-2	0	dentists	10	SG	1.0	1.0	none	False
conservatives-1987-369-2	0	dentists	10	SG	1.0	1.0	none	False
conservatives-1987-424-2	0	rape victims	9	SG	1.0	1.0	Other	False
conservatives-1987-118-1	0	head teachers	10	SG	1.0	1.0	none	False
conservatives-1987-275-2	0	the average family	9	SG	1.0	1.0	Other	False
conservatives-1987-384-1	0	the patient	6	SG	1.0	1.0	Health	False
conservatives-1987-386-2	0	the patient	6	SG	1.0	1.0	Health	False
conservatives-1987-265-1	0	accountants	10	SG	1.0	1.0	none	False
conservatives-1987-265-1	1	solicitors	10	SG	1.0	1.0	none	False
conservatives-1987-265-1	2	vets	10	SG	1.0	1.0	none	False
conservatives-1987-265-1	3	surveyors	10	SG	1.0	1.0	none	False
conservatives-1987-487-4	0	those living in our inner cities	5	SG	1.0	1.0	Geography	False
conservatives-1987-549-5	0	union	10	ORG	0.0	1.0	none	True
conservatives-1987-562-4	0	union	10	ORG	0.0	1.0	none	True
conservatives-1987-563-3	0	union	10	ORG	0.0	1.0	none	True
conservatives-1987-455-1	0	ethnic minorities	3	SG	1.0	1.0	Ethnicity/race	False
conservatives-1987-457-2	0	ethnic minorities	3	SG	1.0	1.0	Ethnicity/race	False
conservatives-1987-493-2	0	local business	2	ORG	0.0	1.0	Economic class	True
conservatives-1987-394-1	0	retired people	2	SG	1.0	1.0	Economic class	False
conservatives-1987-443-1	0	the general public	10	ISG	0.0	1.0	none	True
conservatives-1987-236-2	0	everyone who has been unemployed	2	SG	1.0	1.0	Economic class	False
conservatives-1987-573-2	0	terrorists	9	SG	1.0	1.0	Other	False
conservatives-1987-401-2	0	millions of employees	2		0.3333333333333333	0.3333333333333333	Economic class	False
conservatives-1987-403-1	0	the mother	4	SG	1.0	1.0	Gender	False
conservatives-1987-94-3	0	the few	9	ISG	0.0	1.0	Other	True
conservatives-1987-94-3	1	the many	9	ISG	0.0	1.0	Other	True
conservatives-1987-364-1	0	the million people working in the nhs	10		0.7142857142857143	0.7142857142857143	none	False
conservatives-1987-376-3	0	mentally handicapped	6	SG	1.0	1.0	Health	False
conservatives-1987-201-2	0	the disabled	6	SG	1.0	1.0	Health	False
conservatives-1987-454-1	0	bogus visitors	7	SG	1.0	1.0	Nationality	False
conservatives-1987-219-1	0	people who have been out of work	2	SG	1.0	1.0	Economic class	False
conservatives-1987-370-2	0	nurses	10	SG	1.0	1.0	none	False
conservatives-1987-186-1	0	the family man on average earnings	2	SG	1.0	1.0	Economic class	False
conservatives-1987-186-1	1	a headmaster married to a nurse	10		0.8333333333333334	0.8333333333333334	none	False
conservatives-1987-260-2	0	customers	9	SG	1.0	1.0	Other	False
conservatives-1987-267-1	0	customers	9	SG	1.0	1.0	Other	False
conservatives-1987-133-1	0	villages	5		0.0	0.0	Geography	True
conservatives-1987-338-2	0	our fishermen	2		0.5	0.5	Economic class	False
conservatives-1987-398-2	0	every employee	2	SG	1.0	1.0	Economic class	False
conservatives-1987-464-2	0	british citizens	7	SG	1.0	1.0	Nationality	False
